"_id","level","name","parent_id","url_path"
2154,4,"Microscoape",361,"tv-audio-video-foto/camere-foto-video/optica-astronomie/microscoape"
2155,3,"Cognac",2158,"bauturi-cafea-petshop/bauturi-fine/cognac"
2157,4,"Recompense si snacks",3487,"bauturi-cafea-petshop/petshop/caini/recompense-snacks-caini"
2159,3,"Rom",2158,"bauturi-cafea-petshop/bauturi-fine/rom"
2160,3,"Mingi",2719,"trotinete-biciclete-sport/accesorii-sportive/mingi"
2163,3,"Board-uri Darts",1674,"trotinete-biciclete-sport/sporturi-interior/board-uri-darts"
2165,3,"Accesorii fitness",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/accesorii-fitness"
2166,3,"Rachete tenis si badminton",1675,"trotinete-biciclete-sport/tenis-sporturi-paleta/rachete-tenis-badminton"
2167,3,"Leagane copii",601,"copii-jucarii-bebe-rechizite/jucarii-exterior-jucarii/leagane-copii"
2168,3,"Bureti vase si lavete",2010,"curatenie-intretinere-casa/produse-curatare-bucatarie/bureti-vase-lavete"
2169,3,"Piscine copii",601,"copii-jucarii-bebe-rechizite/jucarii-exterior-jucarii/piscine-copii"
2170,3,"Cosuri si panouri baschet",2607,"trotinete-biciclete-sport/sporturi-echipa/cosuri-panouri-baschet"
2171,3,"Saci sporturi de contact",1678,"trotinete-biciclete-sport/sporturi-contact/saci-sporturi-contact"
2172,3,"Bate baseball",2607,"trotinete-biciclete-sport/sporturi-echipa/bate-baseball"
2173,3,"Porti fotbal",2607,"trotinete-biciclete-sport/sporturi-echipa/porti-fotbal"
2174,3,"Pompe de umflat",2719,"trotinete-biciclete-sport/accesorii-sportive/pompe-de-umflat"
2178,3,"Cocktail",2158,"bauturi-cafea-petshop/bauturi-fine/cocktail"
2179,3,"Whisky",2158,"bauturi-cafea-petshop/bauturi-fine/whisky"
2180,3,"Brandy",2158,"bauturi-cafea-petshop/bauturi-fine/brandy"
2181,3,"Aperitive",2158,"bauturi-cafea-petshop/bauturi-fine/aperitive"
2182,3,"Lichior",2158,"bauturi-cafea-petshop/bauturi-fine/lichior"
2183,3,"Vodka",2158,"bauturi-cafea-petshop/bauturi-fine/vodka"
2184,3,"Gin",2158,"bauturi-cafea-petshop/bauturi-fine/gin"
2185,3,"Tequila",2158,"bauturi-cafea-petshop/bauturi-fine/tequila"
2196,3,"Aparate fitness multifunctionale",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/aparate-fitness-multifunctionale"
2199,3,"Seminee electrice",2268,"racire-purificare-aer-incalzire/aparate-incalzire-aer/seminee-electrice"
2200,4,"Castroane si dispensere hrana",3487,"bauturi-cafea-petshop/petshop/caini/castroane-dispensere-hrana-caini"
2201,4,"Baterii lavoar",2085,"casa-iluminat-bricolaj/sanitare/baterii-baie/baterii-lavoar"
2202,4,"Baterii cada-dus",2085,"casa-iluminat-bricolaj/sanitare/baterii-baie/baterii-cada-dus"
2203,4,"Baterii dus",2085,"casa-iluminat-bricolaj/sanitare/baterii-baie/baterii-dus"
2204,4,"Baterii bideu",2085,"casa-iluminat-bricolaj/sanitare/baterii-baie/baterii-bideu"
2205,3,"Sobe, seminee si cazane combustibil solid",2270,"racire-purificare-aer-incalzire/aparate-incalzire-si-preparare-apa-menajera/sobe-seminee-si-cazane-combustibil-solid"
2207,4,"Calorifere otel",2206,"racire-purificare-aer-incalzire/aparate-incalzire-si-preparare-apa-menajera/calorifere-termice/calorifere-otel"
2208,4,"Calorifere aluminiu",2206,"racire-purificare-aer-incalzire/aparate-incalzire-si-preparare-apa-menajera/calorifere-termice/calorifere-aluminiu"
2209,4,"Calorifere baie",2206,"racire-purificare-aer-incalzire/aparate-incalzire-si-preparare-apa-menajera/calorifere-termice/calorifere-baie"
2214,3,"Armagnac",2158,"bauturi-cafea-petshop/bauturi-fine/armagnac"
2216,4,"Vase WC",2086,"casa-iluminat-bricolaj/sanitare/vase-toaleta-si-accesorii/vase-wc"
2217,4,"Bideuri",2086,"casa-iluminat-bricolaj/sanitare/vase-toaleta-si-accesorii/bideuri"
2218,4,"Seturi vase WC",2086,"casa-iluminat-bricolaj/sanitare/vase-toaleta-si-accesorii/seturi-vase-wc"
2219,3,"Instalatii de Craciun",1074,"casa-iluminat-bricolaj/ornamente-cadouri-craciun/instalatii-de-craciun"
2220,4,"Rezervoare WC",2086,"casa-iluminat-bricolaj/sanitare/vase-toaleta-si-accesorii/rezervoare-wc"
2221,4,"Capace WC",2086,"casa-iluminat-bricolaj/sanitare/vase-toaleta-si-accesorii/capace-wc"
2222,4,"Sisteme dus",2088,"casa-iluminat-bricolaj/sanitare/sisteme-seturi-dus/sisteme-dus"
2223,4,"Seturi dus",2088,"casa-iluminat-bricolaj/sanitare/sisteme-seturi-dus/seturi-dus"
2224,4,"Pere dus",2088,"casa-iluminat-bricolaj/sanitare/sisteme-seturi-dus/pere-dus"
2225,4,"Furtunuri dus",2088,"casa-iluminat-bricolaj/sanitare/sisteme-seturi-dus/furtunuri-dus"
2226,3,"Incalzitoare corporale",2268,"racire-purificare-aer-incalzire/aparate-incalzire-aer/incalzitoare-corporale"
2227,3,"Bere cu alcool",1952,"bauturi-cafea-petshop/bere/bere-cu-alcool"
2228,3,"Bere fara alcool",1952,"bauturi-cafea-petshop/bere/bere-fara-alcool"
2233,2," Semipreparate ",2230,"bacanie/semipreparate"
2235,2,"Paste fainoase",2230,"bacanie/paste-fainoase"
2241,2,"Ceai",772,"bauturi-cafea-petshop/ceai"
2242,2,"Pachete si cosuri cadou",772,"bauturi-cafea-petshop/pachete-si-cosuri-cadou"
2243,3,"Periute de dinti clasice",392,"cosmetice-ingrijire-personala/igiena-dentara/periute-dinti-clasice"
2244,3,"Haltere, gantere si greutati",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/haltere-gantere-greutati"
2245,3,"Palinca si rachiu",2158,"bauturi-cafea-petshop/bauturi-fine/palinca-rachiu"
2246,3,"Ventilatoare baie",2267,"racire-purificare-aer-incalzire/aparate-racire-aer/ventilatoare-baie"
2247,3,"Saltele fitness",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/saltele-fitness"
2248,3,"Mingi fitness",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/mingi-fitness"
2252,2,"Siropuri",772,"bauturi-cafea-petshop/siropuri"
2253,3,"Mobila living",1847,"casa-iluminat-bricolaj/mobila/mobila-living"
2255,3,"Trotinete adulti",2254,"trotinete-biciclete-sport/trotinete/trotinete-adulti"
2256,3,"Tablouri si contoare electrice",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/tablouri-contoare-electrice"
2258,3,"Corpuri iluminat comercial",287,"casa-iluminat-bricolaj/iluminat/corpuri-iluminat-comercial"
2264,3,"Accesorii aparate de ras",672,"cosmetice-ingrijire-personala/aparate-ras-tuns/accesorii-aparate-de-ras"
2266,3,"Solutii si servetele dezinfectante",1086,"curatenie-intretinere-casa/curatenie-casa-interior-exterior/solutii-si-servetele-dezinfectante"
2272,3,"Sigurante electrice",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/sigurante-electrice"
2273,3,"Accesorii prize si intrerupatoare",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/accesorii-prize-si-intrerupatoare"
2274,3,"Intrerupatoare",286,"casa-iluminat-bricolaj/casa-bricolaj-electrice/intrerupatoare"
2275,3,"Parfumuri arabesti",1417,"cosmetice-ingrijire-personala/parfumuri/parfumuri-arabesti"
2276,3,"Ghivece flori si suporturi",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/ghivece-flori-si-suporturi"
2277,3,"Roti masini",625,"auto-moto-anvelope/anvelope-jante-accesorii-roti/roti-complete-masini"
2280,3,"Filtre apa si sisteme filtrare",2270,"racire-purificare-aer-incalzire/aparate-incalzire-si-preparare-apa-menajera/filtre-apa-sisteme-filtrare"
2283,3,"Suporturi lumanari",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/suporturi-lumanari"
2284,3,"Cutii depozitare",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/cutii-depozitare"
2287,3,"Covorase baie",2285,"casa-iluminat-bricolaj/textile-si-covoare/covorase-baie"
2289,3,"Covoare casa",2285,"casa-iluminat-bricolaj/textile-si-covoare/covoare-casa"
2290,3,"Fete de masa",2285,"casa-iluminat-bricolaj/textile-si-covoare/fete-masa"
2291,3,"Perne decorative",2285,"casa-iluminat-bricolaj/textile-si-covoare/perne-decorative"
2292,3,"Prosoape",2285,"casa-iluminat-bricolaj/textile-si-covoare/prosoape"
2296,2,"Suport monitor",6,"laptop-desktop-it/suport-monitor"
2297,3,"Decoratiuni perete",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/decoratiuni-perete"
2298,3,"Scari de lucru",339,"casa-iluminat-bricolaj/bricolaj-smart-home-iluminat-gradina/scari-lucru"
2299,3,"Oglinzi decorative",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/oglinzi-decorative"
2300,3,"Draperii",2285,"casa-iluminat-bricolaj/textile-si-covoare/draperii"
2302,3,"Seturi mobilier gradina",1069,"casa-iluminat-bricolaj/mobilier-gradina/seturi-mobilier-gradina"
2303,3,"Mese gradina",1069,"casa-iluminat-bricolaj/mobilier-gradina/mese-gradina"
2304,3,"Scaune gradina si sezlonguri",1069,"casa-iluminat-bricolaj/mobilier-gradina/scaune-gradina-sezlonguri"
2305,3,"Balansoare gradina si hamacuri",1069,"casa-iluminat-bricolaj/mobilier-gradina/balansoare-gradina-hamacuri"
2306,3,"Flori artificiale si plante",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/flori-artificiale-plante"
2307,3,"Suport farfurii si naproane",2285,"casa-iluminat-bricolaj/textile-si-covoare/suport-farfurii-naproane"
2308,3,"Dulapuri si lazi depozitare gradina",1069,"casa-iluminat-bricolaj/mobilier-gradina/dulapuri-lazi-depozitare-gradina"
2309,3,"Frigidere auto",636,"auto-moto-anvelope/accesorii-auto-exterior-interior/frigidere-auto"
2310,3,"Statii incarcare masini electrice",2251,"auto-moto-anvelope/statii-incarcare-masini-electrice/statii-incarcare-masini-electrice"
2312,3,"Halate baie",2285,"casa-iluminat-bricolaj/textile-si-covoare/halate-baie"
2313,3,"Sorturi bucatarie",2285,"casa-iluminat-bricolaj/textile-si-covoare/sorturi-bucatarie"
2501,3,"Covorase intrare",2285,"casa-iluminat-bricolaj/textile-si-covoare/covorase-intrare"
2512,3,"Trambuline copii",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/trambuline-copii"
2513,3,"Skateboard",2751,"trotinete-biciclete-sport/role-trotinete-skateboard/skateboard"
2514,3,"Panouri fotovoltaice",2002,"casa-iluminat-bricolaj/sisteme-panouri-solare/panouri-fotovoltaice"
2515,3,"Sisteme fotovoltaice",2002,"casa-iluminat-bricolaj/sisteme-panouri-solare/sisteme-fotovoltaice"
2516,3,"Invertoare panouri fotovoltaice",2002,"casa-iluminat-bricolaj/sisteme-panouri-solare/invertoare-panouri-fotovoltaice"
2517,3,"Accesorii fotovoltaice",2002,"casa-iluminat-bricolaj/sisteme-panouri-solare/accesorii-fotovoltaice"
2518,3,"Tuburi neon",287,"casa-iluminat-bricolaj/iluminat/tuburi-neon"
2519,3,"Colaci si accesorii gonflabile inot copii",601,"copii-jucarii-bebe-rechizite/jucarii-exterior-jucarii/colaci-si-accesorii-gonflabile-inot-copii"
2520,4,"Instrumente muzicale de jucarie",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/instrumente-muzicale-jucarie"
2521,4,"Arme de jucarie",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/arme-jucarie"
2522,4,"Bijuterii si accesorii fetite",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/bijuterii-accesorii-fetite"
2523,4,"Masti si costume copii",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/masti-costume-copii"
2524,4,"Bucatarii copii si accesorii",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/bucatarii-copii-accesorii"
2525,4,"Seturi curatenie copii si accesorii",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/seturi-curatenie-copii-accesorii"
2526,4,"Set joaca doctor",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/set-joaca-doctor"
2527,4,"Set joaca supermarket",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/set-joaca-supermarket"
2528,4,"Set joaca gradinarit",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/set-joaca-gradinarit"
2529,4,"Ateliere si bancuri de lucru",1899,"copii-jucarii-bebe-rechizite/jucarii-jocuri-copii/jucarii-de-rol/ateliere-bancuri-lucru"
2530,3,"Tobogane copii",601,"copii-jucarii-bebe-rechizite/jucarii-exterior-jucarii/tobogane-copii"
2531,3,"Balansoare copii",601,"copii-jucarii-bebe-rechizite/jucarii-exterior-jucarii/balansoare-copii"
2532,3,"Zmeu si jucarii zburatoare",601,"copii-jucarii-bebe-rechizite/jucarii-exterior-jucarii/zmeu-jucarii-zburatoare"
2605,3,"Casute de gradina",1069,"casa-iluminat-bricolaj/mobilier-gradina/casute-gradina"
2606,3,"Uscatoare de maini",1088,"casa-iluminat-bricolaj/sanitare/uscatoare-maini"
2615,3,"Palete tenis de masa",1675,"trotinete-biciclete-sport/tenis-sporturi-paleta/palete-tenis-masa"
2616,3,"Fileuri sportive",1675,"trotinete-biciclete-sport/tenis-sporturi-paleta/fileuri-sportive"
2617,3,"Masa de tenis",1675,"trotinete-biciclete-sport/tenis-sporturi-paleta/masa-tenis"
2620,4,"Fuste sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/fuste-sport-dama"
2621,4,"Hanorace sport barbati",2892,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-barbati/hanorace-sport-barbati"
2622,4,"Bustiere sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/bustiere-sport-dama"
2623,4,"Sepci si caciuli sport barbati",2892,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-barbati/sepci-caciuli-sport-barbati"
2624,4,"Sepci si caciuli sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/sepci-caciuli-sport-dama"
2625,3,"Vin spumant",2125,"bauturi-cafea-petshop/sampanie-vin-spumant/vin-spumant"
2626,3,"Prosecco",2125,"bauturi-cafea-petshop/sampanie-vin-spumant/prosecco"
2664,3,"Bete ski",1687,"trotinete-biciclete-sport/sporturi-de-iarna/bete-ski"
2665,3,"Legaturi ski si snowboard",1687,"trotinete-biciclete-sport/sporturi-de-iarna/legaturi-ski-snowboard"
2714,3,"Racordaje rachete tenis",1675,"trotinete-biciclete-sport/tenis-sporturi-paleta/racordaje-rachete-tenis"
2715,3,"Gripuri si overgripuri",1675,"trotinete-biciclete-sport/tenis-sporturi-paleta/gripuri-si-overgripuri"
2716,3,"Accesorii tenis",1675,"trotinete-biciclete-sport/tenis-sporturi-paleta/accesorii-tenis"
2718,3,"Garduri, panouri, accesorii",1069,"casa-iluminat-bricolaj/mobilier-gradina/garduri-panouri-accesorii"
2724,3,"Kimono",1678,"trotinete-biciclete-sport/sporturi-contact/kimono"
2726,3,"Accesorii autoaparare",1545,"trotinete-biciclete-sport/camping-drumetie/accesorii-autoaparare"
2727,3,"Mese Foosball",1674,"trotinete-biciclete-sport/sporturi-interior/mese-foosball"
2728,3,"Accesorii board-uri darts",1674,"trotinete-biciclete-sport/sporturi-interior/accesorii-board-uri-darts"
2729,3,"Mese biliard",1674,"trotinete-biciclete-sport/sporturi-interior/mese-biliard"
2732,3,"Labe inot",1681,"trotinete-biciclete-sport/sporturi-acvatice/labe-inot"
2733,3,"Costume inot",1681,"trotinete-biciclete-sport/sporturi-acvatice/costume-inot"
2734,3,"Veste salvare",1681,"trotinete-biciclete-sport/sporturi-acvatice/veste-salvare"
2736,3,"Crose si seturi golf",2735,"trotinete-biciclete-sport/sporturi-precizie/crose-seturi-golf"
2737,3,"Accesorii golf",2719,"trotinete-biciclete-sport/accesorii-sportive/accesorii-golf"
2741,3,"Casti protectie sport",2719,"trotinete-biciclete-sport/accesorii-sportive/casti-protectie-sport"
2742,3,"Ochelari sport",2719,"trotinete-biciclete-sport/accesorii-sportive/ochelari-sport"
2743,3,"Aparate de vaslit",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/aparate-vaslit"
2744,3,"Aparate si banci abdomene",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/aparate-banci-abdomene"
2745,3,"Steppere",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/steppere"
2746,3,"Centuri de slabit si intretinere",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/centuri-slabit-intretinere"
2748,3,"Flexoare, extensoare si benzi elastice",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/flexoare-extensoare-benzi-elastice"
2749,3,"Aparate vibromasaj",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/aparate-vibromasaj"
2750,3,"Aparate si bare tractiuni",2249,"trotinete-biciclete-sport/aparate-fitness-si-accesorii/aparate-bare-tractiuni"
2757,3,"Bidoane si shakere",2719,"trotinete-biciclete-sport/accesorii-sportive/bidoane-shakere"
2758,3,"Aparatori si protectii corporale",2719,"trotinete-biciclete-sport/accesorii-sportive/aparatori-protectii-corporale"
2759,4,"Lumini bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/lumini-bicicleta"
2763,4,"Huse sa bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/huse-sa-bicicleta"
2764,4,"Aparatori noroi biciclete",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/aparatori-noroi-biciclete"
2765,4,"Cosuri si remorci biciclete",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/cosuri-si-remorci-biciclete"
2766,4,"Portbagaje si genti bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/portbagaje-si-genti-bicicleta"
2767,4,"Sonerii biciclete",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/sonerii-biciclete"
2768,4,"Sa bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/sa-bicicleta"
2769,4,"Vulcanizare, petice si leviere bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/vulcanizare-petice-si-leviere-bicicleta"
2770,4,"Oglinzi bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/oglinzi-bicicleta"
2771,3,"Saci de dormit",1545,"trotinete-biciclete-sport/camping-drumetie/saci-dormit"
2772,3,"Fose septice",446,"casa-iluminat-bricolaj/gradina/fose-septice"
2773,3,"Huse protectie articole sportive",2719,"trotinete-biciclete-sport/accesorii-sportive/huse-protectie-articole-sportive"
2774,4,"Camere roti bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/camere-roti-bicicleta"
2775,4,"GPS si Ciclocomputer",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/gps-si-ciclocomputer"
2776,4,"Antifurt bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/antifurt-bicicleta"
2777,4,"Benzi si articole reflectorizante",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/benzi-si-articole-reflectorizante"
2778,4,"Scaun copii bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/scaun-copii-bicicleta"
2780,4,"Roti ajutatoare bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/roti-ajutatoare-bicicleta"
2782,4,"Home trainer biciclete",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/home-trainer-biciclete"
2783,4,"Suporturi depozitare bicicleta",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/suporturi-depozitare-bicicleta"
2784,3,"Pantofi si tenisi sport dama",1628,"trotinete-biciclete-sport/incaltaminte-sport/pantofi-tenisi-sport-dama"
2785,3,"Slapi si papuci sport dama",1628,"trotinete-biciclete-sport/incaltaminte-sport/slapi-papuci-sport-dama"
2786,3,"Ghete si bocanci sport dama",1628,"trotinete-biciclete-sport/incaltaminte-sport/ghete-bocanci-sport-dama"
2787,3,"Sandale sport dama",1628,"trotinete-biciclete-sport/incaltaminte-sport/sandale-sport-dama"
2788,3,"Pantofi si tenisi sport copii",1628,"trotinete-biciclete-sport/incaltaminte-sport/pantofi-tenisi-sport-copii"
2789,3,"Slapi si papuci sport copii",1628,"trotinete-biciclete-sport/incaltaminte-sport/slapi-papuci-sport-copii"
2790,3,"Ghete si bocanci sport copii",1628,"trotinete-biciclete-sport/incaltaminte-sport/ghete-bocanci-sport-copii"
2791,3,"Sandale sport copii",1628,"trotinete-biciclete-sport/incaltaminte-sport/sandale-sport-copii"
2893,4,"Fulare si esarfe sport barbati",2892,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-barbati/fulare-esarfe-sport-barbati"
2895,4,"Tricouri sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/tricouri-sport-dama"
2896,4,"Maiouri sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/maiouri-sport-dama"
2897,4,"Bluze sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/bluze-sport-dama"
2898,4,"Hanorace sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/hanorace-sport-dama"
2899,4,"Jachete si geci sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/jachete-geci-sport-dama"
2900,4,"Veste sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/veste-sport-dama"
2901,4,"Pantaloni sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/pantaloni-sport-dama"
2902,4,"Colanti sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/colanti-sport-dama"
2903,4,"Sosete sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/sosete-sport-dama"
2904,4,"Fulare si esarfe sport dama",2894,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-dama/fulare-esarfe-sport-dama"
2906,4,"Tricouri sport copii",2905,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-copii/tricouri-sport-copii"
2907,4,"Hanorace si bluze sport copi",2905,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-copii/hanorace-bluze-sport-copi"
2908,4,"Jachete si geci sport copii",2905,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-copii/jachete-geci-sport-copii"
2909,4,"Pantaloni sport copii",2905,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-copii/pantaloni-sport-copii"
2910,4,"Fuste si rochii sport fete",2905,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-copii/fuste-rochii-sport-fete"
2911,4,"Echipament sportiv copii",2905,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-copii/echipament-sportiv-copii"
2912,4,"Sosete sport copii",2905,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-copii/sosete-sport-copii"
2913,4,"Sepci si caciuli sport copii",2905,"trotinete-biciclete-sport/imbracaminte-sport/imbracaminte-sport-copii/sepci-caciuli-sport-copii"
2914,3,"ATV-uri electrice",635,"trotinete-biciclete-sport/vehicule-electrice/atv-uri-electrice"
2965,3,"Cutite si bricege",1545,"trotinete-biciclete-sport/camping-drumetie/cutite-bricege"
2966,3,"Accesorii echipament dormit",1545,"trotinete-biciclete-sport/camping-drumetie/accesorii-echipament-dormit"
2973,3,"Saltele camping si izopren",1545,"trotinete-biciclete-sport/camping-drumetie/saltele-camping-izopren"
2974,3,"Mobilier camping",1545,"trotinete-biciclete-sport/camping-drumetie/mobilier-camping"
2975,3,"Cutii frigorifice",1545,"trotinete-biciclete-sport/camping-drumetie/cutii-frigorifice"
2978,3,"Bidoane apa si termosuri",1545,"trotinete-biciclete-sport/camping-drumetie/bidoane-apa-termosuri"
2979,3,"Aragazuri, butelii si arzatoare ",1545,"trotinete-biciclete-sport/camping-drumetie/aragazuri-butelii-si-arzatoare"
2980,3,"Bete trekking",1545,"trotinete-biciclete-sport/camping-drumetie/bete-trekking"
2981,3,"Busole",1545,"trotinete-biciclete-sport/camping-drumetie/busole"
2982,3,"Dusuri portabile",1545,"trotinete-biciclete-sport/camping-drumetie/dusuri-portabile"
2983,3,"Toalete portabile",1545,"trotinete-biciclete-sport/camping-drumetie/toalete-portabile"
2984,3,"Accesorii corturi",1545,"trotinete-biciclete-sport/camping-drumetie/accesorii-corturi"
2985,3,"Accesorii diverse camping si drumetii",1545,"trotinete-biciclete-sport/camping-drumetie/accesorii-diverse-camping-drumetii"
2986,3,"Capace vase pentru gatit",365,"electrocasnice-mici-vesela/prepararea-mesei/capace-vase-gatit"
2987,3,"Vase termorezistente",365,"electrocasnice-mici-vesela/prepararea-mesei/vase-termorezistente"
2988,3,"Pahare",367,"electrocasnice-mici-vesela/servirea-mesei/pahare"
2989,3,"Tocatoare bucatarie",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/tocatoare-bucatarie"
2990,3,"Site si strecuratori",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/site-strecuratori"
2991,3,"Termometre bucatarie",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/termometre-bucatarie"
2992,3,"Ustensile de masurat",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/ustensile-masurat"
2993,3,"Ustensile de curatare si feliere",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/ustensile-de-curatare-si-feliere"
2994,3,"Razatori",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/razatori"
2995,3,"Seturi ustensile de bucatarie",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/seturi-ustensile-de-bucatarie"
2996,3,"Alte ustensile si accesorii bucatarie",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/alte-ustensile-si-accesorii-bucatarie"
2997,3,"Accesorii Hi-Fi",77,"tv-audio-video-foto/audio-hi-fi/accesorii-hi-fi"
3000,3,"Masini de tocat manuale",1017,"electrocasnice-mici-vesela/ustensile-pentru-gatit/masini-de-tocat-manuale"
3001,3,"Genti sport si fitness",2719,"trotinete-biciclete-sport/accesorii-sportive/genti-sport-fitness"
3002,3,"Rucsacuri sport",2719,"trotinete-biciclete-sport/accesorii-sportive/rucsacuri-sport"
3008,3,"Mobila dormitor",1847,"casa-iluminat-bricolaj/mobila/mobila-dormitor"
3035,3,"Vaze si boluri decorative",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/vaze-boluri-decorative"
3036,3,"Tablouri",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/tablouri"
3037,3,"Accesorii decorative",2282,"casa-iluminat-bricolaj/decoratiuni-home-deco/accesorii-decorative"
3038,3,"Pavilioane gradina",1069,"casa-iluminat-bricolaj/mobilier-gradina/pavilioane-gradina"
3040,3,"Accesorii si decoratiuni gradina",1069,"casa-iluminat-bricolaj/mobilier-gradina/accesorii-si-decoratiuni-gradina"
3041,3,"Umbrele terasa si gradina",1069,"casa-iluminat-bricolaj/mobilier-gradina/umbrele-terasa-gradina"
3042,3,"Copertine terasa",1069,"casa-iluminat-bricolaj/mobilier-gradina/copertine-terasa"
